Age,Gender,Height_cm,Weight_kg,BMI,Workout_Type,Workout_Duration_min,Heart_Rate_avg,Intensity_Level,Diet_Type,Sleep_Hours,Hydration_Liters,Workout_Frequency,Calories_Burned_encoded
34.0,0,165.0,109.0,32.16,0,35.0,97.0,0,2,6.6,2.5,6.0,0
57.0,0,161.0,99.0,29.59,2,90.0,69.0,2,2,5.5,0.6,4.0,2
48.0,0,150.0,76.0,34.52,0,58.0,64.0,2,2,5.6,1.0,6.0,2
51.0,1,165.54,74.0,22.7,0,105.0,67.0,2,1,5.1,1.2,3.0,1
41.0,0,157.0,101.0,27.55,2,60.0,92.0,2,1,8.1,2.8,3.0,2
62.0,0,165.0,117.0,26.77,2,50.0,96.0,1,1,7.7,2.5,3.0,2
52.0,0,167.0,70.0,22.45,0,68.0,60.0,2,2,7.0,2.7,2.0,2
23.0,0,162.0,67.0,28.24,1,32.0,90.0,2,2,11.3,1.6,3.0,2
36.0,0,164.0,88.0,25.81,0,60.0,66.0,1,2,4.9,2.6,1.0,0
47.0,0,170.0,64.0,25.87,1,112.0,82.0,0,2,4.3,2.6,1.0,2
24.0,0,161.0,102.0,24.49,1,47.0,116.0,2,2,4.2,1.5,5.0,1
27.0,0,157.0,87.0,27.55,2,83.0,73.0,2,2,4.9,3.0,5.0,2
58.0,1,165.54,97.0,27.11,2,38.0,82.0,2,2,4.5,2.6,2.0,2
41.77,0,165.54,101.0,24.03,0,106.0,68.0,2,2,6.8,4.2,4.0,2
51.0,1,154.0,77.0,18.52,2,91.0,67.0,1,0,5.8,2.7,5.0,2
45.0,0,167.0,65.0,23.58,2,44.0,67.0,2,2,6.2,2.4,5.0,2
32.0,0,168.0,65.0,23.1,0,72.2,62.0,0,2,7.0,2.9,3.62,2
47.0,0,164.0,84.0,24.99,2,118.0,91.0,2,2,7.3,1.5,6.0,2
54.0,1,155.0,66.0,20.68,2,109.0,63.0,1,0,7.2,2.5,3.62,1
46.0,1,176.0,101.0,26.88,1,72.2,97.0,2,2,5.3,1.84,3.0,2
39.0,0,165.54,85.13,29.93,0,21.0,61.0,2,2,8.0,2.3,5.0,2
21.0,0,170.0,97.0,28.9,2,24.0,68.0,2,0,8.6,2.5,3.62,0
37.0,0,160.0,71.0,31.76,2,80.0,60.0,0,0,5.6,2.3,2.0,2
49.0,1,169.0,98.0,25.96,2,39.0,70.0,1,2,4.1,2.6,6.0,2
53.0,1,169.0,101.0,27.07,2,95.0,88.0,2,2,6.6,1.5,3.62,2
21.0,0,170.0,50.0,31.87,2,57.0,85.0,2,2,8.6,1.9,6.0,2
44.0,0,167.0,115.0,25.56,0,99.0,86.0,2,2,4.3,0.5,3.0,0
34.0,0,174.0,113.0,30.08,0,55.0,97.0,2,2,4.0,0.9,2.0,2
29.0,0,167.0,57.0,25.67,2,65.0,88.0,2,2,8.1,2.1,4.0,2
39.0,0,159.0,74.0,25.39,1,72.2,92.0,2,2,5.5,1.9,5.0,2
34.0,0,151.0,115.0,31.04,2,118.0,87.0,2,0,8.6,1.84,1.0,2
27.0,0,175.0,119.0,21.38,2,56.0,90.0,0,2,5.1,1.1,4.0,2
18.0,1,179.0,100.0,24.09,2,73.0,78.0,2,2,8.3,1.4,5.0,2
39.0,1,158.0,102.0,22.2,2,40.0,85.0,2,2,4.3,2.3,1.0,2
43.0,1,163.0,64.0,24.43,2,40.0,88.0,2,2,5.3,2.0,3.0,2
35.0,0,168.0,99.0,22.3,2,111.0,70.0,2,2,8.9,0.7,6.0,2
31.0,0,159.0,87.0,28.06,2,89.0,91.0,0,2,6.6,2.4,3.0,0
64.0,1,172.0,89.0,31.67,2,72.2,80.0,0,0,4.7,1.2,3.0,2
46.0,0,153.0,85.13,31.48,0,79.0,80.0,2,2,8.3,2.2,5.0,2
29.0,0,178.0,88.0,24.51,2,55.0,93.0,2,2,4.6,0.8,2.0,2
53.0,0,178.0,66.0,34.81,1,96.0,99.0,2,1,4.5,3.0,3.0,0
52.0,1,155.0,56.0,28.3,0,30.0,81.0,2,1,5.6,0.7,3.0,0
29.0,0,163.0,88.0,25.09,2,107.0,86.0,0,1,7.2,2.4,3.0,0
41.77,0,153.0,85.13,32.29,0,102.0,67.0,2,1,7.6,1.9,6.0,2
46.0,1,175.0,84.0,30.54,2,106.0,99.0,1,2,8.4,1.84,5.0,2
28.0,0,165.54,100.0,30.86,2,50.0,90.0,2,2,6.7,0.6,1.0,2
50.0,1,165.0,96.0,21.74,2,56.0,80.0,2,2,6.0,1.4,3.62,0
23.0,0,156.0,85.0,26.23,2,79.0,98.0,2,2,5.8,1.84,3.0,1
64.0,0,166.0,113.0,32.72,1,72.2,93.0,2,2,8.2,0.6,4.0,1
32.0,1,168.0,62.0,26.82,2,86.0,80.0,2,2,7.6,2.3,2.0,2
49.0,0,178.0,67.0,29.78,2,117.0,80.0,0,0,8.5,2.1,2.0,0
28.0,1,168.0,70.0,28.2,0,48.0,63.0,2,2,8.8,1.2,2.0,2
40.0,0,166.0,114.0,32.4,2,86.0,77.0,2,2,5.5,0.7,3.0,2
43.0,0,155.0,57.0,23.2,0,98.0,88.0,2,1,6.6,2.8,4.0,2
51.0,0,178.0,85.13,28.0,2,90.0,82.0,0,2,7.2,1.3,1.0,0
63.0,0,160.0,92.0,20.53,2,86.0,96.0,2,2,6.6,0.8,5.0,2
51.0,1,165.0,102.0,29.89,2,35.0,86.0,1,2,4.3,2.2,4.0,2
46.0,0,179.0,76.0,30.58,2,72.2,75.0,2,1,8.3,1.0,5.0,2
21.0,0,174.0,68.0,19.21,1,53.0,86.0,2,2,6.7,1.7,4.0,1
34.0,0,157.0,72.0,29.65,1,103.0,68.0,1,1,6.9,0.6,3.0,1
52.0,0,160.0,99.0,25.34,2,63.0,64.0,2,2,6.8,3.0,3.62,0
30.0,0,156.0,100.0,20.55,0,116.0,67.0,2,0,7.8,1.6,3.0,2
58.0,0,165.54,92.0,25.43,2,97.0,77.0,1,2,6.6,3.0,2.0,0
56.0,0,173.0,100.0,21.7,1,61.0,94.0,2,2,7.1,1.5,1.0,0
32.0,0,171.0,118.0,25.36,1,54.0,65.0,2,1,6.3,1.4,6.0,0
46.0,0,165.54,90.0,24.84,2,94.0,82.0,2,2,8.5,2.8,6.0,2
46.0,0,168.0,60.0,30.68,2,164.5,85.0,2,2,6.6,1.3,4.0,2
28.0,0,175.0,101.0,31.27,2,49.0,98.0,2,2,8.7,1.6,3.0,2
49.0,0,159.0,72.0,28.52,2,72.0,83.0,2,0,5.8,0.7,5.0,2
19.0,0,158.0,98.0,18.87,2,77.0,80.0,2,0,6.6,2.9,3.62,1
64.0,0,165.54,87.0,33.86,0,47.0,116.0,2,2,8.4,0.7,3.0,2
31.0,0,172.0,96.0,29.82,0,34.0,97.0,2,2,6.9,2.4,4.0,2
37.0,0,164.0,56.0,19.06,2,57.0,80.0,2,1,5.8,1.8,4.0,2
41.77,0,162.0,115.0,32.01,0,69.0,88.0,1,2,5.9,0.7,3.62,0
28.0,1,165.54,111.0,21.8,2,32.0,65.0,2,2,7.9,0.5,1.0,0
44.0,0,151.0,78.0,28.06,2,54.0,68.0,0,1,6.9,2.8,3.0,1
20.0,0,151.0,87.0,26.2,2,43.0,64.0,2,2,6.0,2.4,5.0,2
34.0,0,165.0,82.0,25.43,2,84.0,98.0,1,2,7.2,2.2,6.0,2
61.0,1,158.0,78.0,33.18,2,107.0,78.0,0,2,6.6,1.6,6.0,2
45.0,0,177.0,72.0,25.72,1,110.0,64.0,2,2,4.1,1.1,4.0,2
41.77,0,162.0,52.0,19.74,2,37.0,79.0,2,1,4.4,2.2,4.0,2
38.0,0,165.54,94.0,34.12,2,77.0,70.0,1,2,4.5,2.0,2.0,2
64.0,0,158.0,57.0,33.69,0,45.0,86.0,0,0,5.2,2.3,1.0,2
33.0,0,162.0,78.0,29.79,2,48.0,88.0,1,2,6.1,1.4,6.0,2
54.0,0,193.0,51.0,26.22,2,91.0,66.0,2,2,8.0,3.0,2.0,2
37.0,0,193.0,99.0,20.03,2,63.0,62.0,0,0,5.8,0.7,4.0,2
23.0,0,151.0,114.0,31.55,2,109.0,64.0,0,2,4.1,0.7,5.0,2
36.0,1,157.0,69.0,19.75,2,164.5,72.0,2,0,6.4,2.8,2.0,2
22.0,0,176.0,101.0,19.63,2,52.0,75.0,0,2,9.0,4.2,3.0,1
20.0,0,158.0,86.0,27.55,2,24.0,71.0,2,1,5.7,1.3,4.0,2
18.0,1,165.54,76.0,21.14,2,55.0,98.0,2,2,6.6,2.4,4.0,1
55.0,0,151.0,96.0,18.63,1,96.0,86.0,0,2,4.5,1.6,2.0,2
32.0,1,155.0,55.0,25.48,2,100.0,92.0,0,2,4.9,0.6,5.0,2
51.0,0,171.0,109.0,20.76,2,32.0,74.0,2,0,7.6,2.1,2.0,2
52.0,1,157.0,94.0,21.15,2,72.2,80.0,1,0,6.5,1.1,5.0,2
41.77,0,175.0,93.0,19.77,2,77.0,76.0,2,2,7.8,0.8,4.0,2
41.0,0,177.0,67.0,21.88,0,72.2,96.0,2,2,8.3,1.1,2.0,2
29.0,0,154.0,114.0,30.31,1,107.0,74.0,2,1,5.3,1.7,1.0,2
35.0,1,158.0,74.0,31.85,0,55.0,79.0,2,2,7.4,1.84,6.0,2
32.0,0,150.0,76.0,25.97,0,44.0,78.0,2,2,7.0,2.7,2.0,1
61.0,0,158.0,56.0,26.86,2,53.0,60.0,2,2,8.3,1.9,2.0,2
33.0,0,159.0,93.0,19.04,2,31.0,63.0,2,1,6.2,1.2,1.0,2
44.0,1,172.0,85.13,19.64,2,38.0,62.0,2,2,4.3,2.2,1.0,2
25.0,1,153.0,93.0,27.55,2,113.0,67.0,2,1,6.9,2.5,3.0,2
63.0,0,152.0,85.0,27.47,2,56.0,64.0,1,2,8.8,2.0,1.0,2
42.0,0,179.0,68.0,30.7,2,20.0,68.0,1,2,4.1,1.0,5.0,2
34.0,0,159.0,55.0,28.48,0,79.0,60.0,1,2,5.2,0.8,6.0,2
46.0,0,164.0,74.0,24.97,1,86.0,89.0,2,2,5.6,2.6,6.0,2
25.0,0,160.0,85.13,20.45,1,68.0,66.0,0,0,7.8,1.1,3.0,2
32.0,0,163.0,58.0,31.38,1,109.0,81.0,2,1,5.6,0.6,5.0,2
44.0,0,165.54,86.0,24.5,2,98.0,79.0,2,2,5.2,2.1,3.0,2
63.0,0,161.0,76.0,30.64,1,65.0,88.0,1,1,7.2,0.9,3.0,2
24.0,0,162.0,62.0,26.96,2,67.0,86.0,1,0,4.2,3.0,6.0,2
20.0,0,166.0,90.0,30.69,1,111.0,84.0,1,2,4.9,2.7,5.0,0
46.0,1,165.0,115.0,33.47,2,87.0,94.0,2,2,6.0,2.0,4.0,1
61.0,0,152.0,73.0,33.7,2,38.0,86.0,1,2,5.8,2.6,6.0,1
41.0,0,151.0,93.0,27.33,2,107.0,70.0,2,2,5.7,1.7,4.0,2
20.0,1,160.0,109.0,26.94,2,72.2,76.0,2,2,4.5,2.5,2.0,2
41.77,1,178.0,58.0,22.88,1,25.0,90.0,2,1,5.8,2.1,4.0,2
41.77,0,158.0,51.0,33.94,2,99.0,77.0,0,2,6.6,0.6,6.0,2
32.0,0,152.0,105.0,26.06,0,72.2,78.0,2,1,6.1,2.9,2.0,1
42.0,0,178.0,79.0,20.61,0,113.0,97.0,1,2,6.9,2.7,4.0,2
47.0,0,167.0,71.0,25.64,1,82.0,88.0,2,2,4.8,2.9,2.0,1
31.0,0,169.0,62.0,20.6,0,54.0,74.0,2,2,4.3,2.3,6.0,2
24.0,0,164.0,65.0,26.79,2,91.0,80.0,2,2,8.4,1.5,2.0,2
34.0,0,163.0,94.0,27.76,2,80.0,96.0,2,0,5.7,1.0,6.0,2
41.77,0,165.54,114.0,24.07,2,24.0,96.0,2,2,5.8,0.9,1.0,2
37.0,0,166.0,60.0,27.55,2,56.0,80.0,2,1,8.4,0.9,6.0,1
53.0,0,165.54,119.0,34.07,0,95.0,81.0,2,2,7.5,1.1,2.0,0
41.77,0,175.0,69.0,31.26,2,108.0,71.0,0,1,7.8,1.9,6.0,0
55.0,0,157.0,112.0,32.34,0,116.0,67.0,2,2,7.4,2.2,3.62,2
39.0,0,159.0,61.0,24.55,0,107.0,77.0,2,2,4.5,1.3,5.0,2
19.0,1,175.0,111.0,31.05,1,72.2,87.0,0,2,6.6,1.9,5.0,2
41.0,1,165.54,91.0,26.51,1,118.0,77.0,0,2,8.5,1.4,2.0,0
25.0,0,165.54,118.0,21.82,2,72.2,90.0,2,0,6.6,2.2,5.0,0
28.0,0,174.0,107.0,20.55,0,84.0,76.0,0,1,8.0,3.0,4.0,2
30.0,0,178.0,54.0,24.19,2,27.0,82.0,2,1,6.0,2.2,5.0,1
34.0,1,168.0,76.0,20.77,1,106.0,70.0,0,2,7.4,0.6,1.0,0
41.77,0,157.0,77.0,34.97,0,103.0,74.0,2,2,4.8,1.7,5.0,2
38.0,0,177.0,75.0,19.31,0,115.0,89.0,2,1,6.7,1.84,4.0,2
35.0,1,157.0,98.0,25.78,1,30.0,90.0,2,1,4.6,1.9,6.0,2
47.0,0,152.0,70.0,25.96,2,72.2,65.0,2,2,6.7,2.9,4.0,2
35.0,0,152.0,50.0,23.46,0,77.0,71.0,2,2,5.2,0.6,2.0,2
63.0,0,161.0,107.0,27.55,1,72.2,82.0,1,2,6.3,1.2,3.0,0
64.0,0,171.0,104.0,20.97,2,67.0,98.0,0,2,7.3,1.1,4.0,2
48.0,0,166.0,75.0,31.43,2,32.0,99.0,1,2,8.4,1.84,2.0,2
55.0,0,153.0,74.0,23.99,0,79.0,95.0,2,2,4.8,1.8,2.0,1
49.0,1,166.0,82.0,28.26,2,72.2,94.0,0,2,8.5,0.8,5.0,1
28.0,0,163.0,118.0,30.31,2,86.0,62.0,1,1,6.0,1.2,5.0,2
62.0,0,168.0,55.0,42.57,2,26.0,87.0,2,2,8.2,1.8,2.0,2
42.0,0,158.0,72.0,32.29,0,96.0,74.0,0,2,6.6,3.0,6.0,2
50.0,0,179.0,79.0,28.54,2,44.0,72.0,2,2,8.3,1.4,1.0,2
55.0,0,179.0,103.0,24.91,1,42.0,78.0,2,1,7.3,0.9,6.0,0
58.0,0,170.0,60.0,26.8,2,70.0,80.0,2,0,6.5,1.84,2.0,2
25.0,0,165.54,85.13,31.18,1,66.0,77.0,0,0,5.6,1.3,5.0,2
28.0,0,154.0,55.0,42.57,2,116.0,90.0,2,0,8.8,1.9,4.0,1
39.0,0,160.0,85.13,20.21,0,24.0,96.0,0,1,8.0,1.7,1.0,0
41.0,1,169.0,61.0,24.85,2,115.0,80.0,2,1,5.9,2.2,3.0,2
58.0,0,152.0,115.0,31.31,2,113.0,98.0,2,2,4.8,2.8,6.0,1
34.0,1,170.0,102.0,25.62,2,114.0,64.0,2,0,7.9,1.0,4.0,2
29.0,0,164.0,85.0,23.98,2,32.0,76.0,2,2,8.9,2.6,5.0,0
63.0,0,163.0,66.0,27.55,2,61.0,78.0,2,2,6.6,2.9,4.0,2
49.0,0,160.0,77.0,28.45,0,24.0,63.0,1,2,8.6,1.4,4.0,2
32.0,1,193.0,71.0,35.0,2,42.0,85.0,2,2,4.6,0.8,5.0,0
33.0,1,157.0,56.0,26.63,0,72.2,83.0,2,2,8.8,2.6,4.0,2
39.0,0,153.0,64.0,21.94,2,20.0,98.0,2,2,7.7,2.3,2.0,2
45.0,0,176.0,60.0,21.19,2,93.0,97.0,2,1,5.7,1.0,6.0,2
37.0,0,161.0,73.0,19.2,1,110.0,78.0,2,0,5.5,1.6,1.0,0
50.0,1,157.0,116.0,27.72,0,73.0,89.0,2,1,7.2,1.9,6.0,2
27.0,0,155.0,79.0,27.49,2,91.0,85.0,1,2,7.0,0.9,5.0,0
57.0,0,164.0,119.0,21.89,1,22.0,70.0,2,0,11.3,2.3,1.0,2
49.0,1,179.0,115.0,29.97,2,102.0,80.0,2,2,7.8,1.84,2.0,2
50.0,1,161.0,110.0,30.73,2,83.0,62.0,1,1,6.7,2.7,5.0,2
19.0,1,165.0,90.0,22.78,1,70.0,81.0,1,2,8.6,1.9,3.62,0
50.0,0,165.0,100.0,24.18,2,21.0,76.0,2,2,7.0,1.84,3.0,1
50.0,0,176.0,93.0,34.84,2,68.0,70.0,2,2,8.2,2.0,3.0,2
58.0,0,170.0,62.0,27.55,2,50.0,98.0,2,1,8.2,1.2,3.0,1
30.0,0,165.54,61.0,31.05,2,93.0,86.0,2,2,8.6,2.4,1.0,2
47.0,0,169.0,58.0,25.97,2,99.0,80.0,2,2,6.6,2.2,6.0,2
50.0,1,177.0,97.0,31.59,2,103.0,71.0,0,1,6.9,2.6,6.0,2
30.0,1,153.0,98.0,31.19,2,22.0,72.0,2,2,6.3,2.4,3.0,2
43.0,0,160.0,102.0,29.52,2,54.0,70.0,1,0,6.5,2.1,3.0,1
39.0,0,162.0,105.0,32.6,0,117.0,90.0,2,2,6.6,0.9,2.0,0
56.0,0,178.0,89.0,27.55,0,104.0,70.0,1,2,8.2,2.8,4.0,2
19.0,0,158.0,85.13,28.07,0,55.0,95.0,2,0,5.6,1.4,4.0,2
55.0,0,153.0,82.0,22.42,2,83.0,61.0,2,2,6.3,2.9,6.0,0
56.0,0,161.0,72.0,42.57,2,51.0,82.0,1,0,5.0,1.5,6.0,2
43.0,1,158.0,103.0,42.57,2,37.0,95.0,2,2,5.3,0.9,3.0,2
63.0,1,162.0,102.0,29.24,2,53.0,73.0,2,2,7.3,2.7,6.0,2
32.0,0,165.0,98.0,21.43,2,75.0,96.0,2,2,4.6,2.5,3.62,2
51.0,0,175.0,98.0,19.35,0,86.0,86.0,1,2,4.9,2.5,3.0,2
41.77,1,155.0,109.0,29.77,2,72.0,71.0,0,0,6.6,1.84,3.0,2
61.0,1,159.0,114.0,22.64,2,86.0,88.0,2,2,4.2,2.7,1.0,2
57.0,1,162.0,81.0,26.74,1,110.0,80.0,2,2,4.6,2.0,5.0,2
28.0,0,156.0,70.0,30.82,2,85.0,82.0,2,2,8.3,1.7,4.0,2
20.0,0,177.0,67.0,27.78,0,83.0,80.0,1,2,8.2,2.8,3.0,2
23.0,0,175.0,109.0,19.87,2,86.0,93.0,0,2,5.7,2.2,4.0,2
41.77,0,168.0,85.13,21.56,0,100.0,71.0,2,2,5.7,0.8,1.0,0
23.0,1,165.54,73.0,22.12,2,58.0,91.0,1,0,8.7,1.8,1.0,1
26.0,1,168.0,79.0,22.75,2,57.0,85.0,2,2,4.1,2.1,3.0,2
56.0,1,166.0,51.0,27.83,2,59.0,66.0,1,2,11.3,2.7,4.0,2
48.0,1,162.0,74.0,26.82,1,38.0,91.0,0,2,7.0,1.2,4.0,2
49.0,0,162.0,85.13,21.85,2,102.0,80.0,0,0,7.9,2.5,4.0,0
58.0,0,175.0,63.0,19.61,2,24.0,77.0,2,1,8.8,2.5,1.0,2
29.0,1,177.0,55.0,21.33,2,88.0,94.0,0,0,5.8,0.8,2.0,2
25.0,0,170.0,79.0,27.55,2,33.0,79.0,2,2,6.2,0.5,2.0,2
25.0,0,151.0,79.0,27.55,1,72.2,90.0,0,2,7.4,1.84,4.0,2
41.77,1,159.0,87.0,32.81,0,72.2,64.0,2,0,8.8,2.5,4.0,2
41.77,0,179.0,107.0,32.5,1,83.0,80.0,0,2,8.5,1.9,5.0,2
64.0,1,171.0,90.0,26.94,0,119.0,78.0,0,2,7.3,2.5,9.5,0
24.0,0,162.0,106.0,30.16,1,76.0,60.0,2,2,8.3,2.1,1.0,2
28.0,1,175.0,85.0,21.68,0,54.0,66.0,2,2,4.4,2.1,5.0,2
37.0,1,165.54,113.0,29.86,1,104.0,81.0,2,2,5.9,0.6,4.0,0
33.0,0,150.0,65.0,22.99,0,24.0,93.0,2,1,4.1,0.7,6.0,1
21.0,1,163.0,63.0,32.23,2,107.0,69.0,2,0,4.9,2.3,2.0,2
23.0,0,178.0,80.0,19.88,2,58.0,85.0,0,2,7.2,2.4,2.0,0
39.0,1,165.0,115.0,31.26,2,43.0,91.0,2,2,8.4,1.9,5.0,2
43.0,1,169.0,85.13,20.15,2,59.0,86.0,1,1,7.2,2.0,2.0,0
20.0,0,164.0,85.13,27.55,2,69.0,71.0,0,2,7.3,2.0,2.0,2
58.0,1,150.0,85.13,23.52,2,96.0,99.0,0,2,4.5,0.8,6.0,2
59.0,0,166.0,89.0,29.3,0,77.0,82.0,1,0,7.3,2.2,3.0,2
31.0,0,173.0,74.0,26.54,2,20.0,73.0,1,2,6.3,1.7,4.0,1
28.0,0,179.0,85.13,24.54,2,62.0,93.0,0,1,7.3,2.0,5.0,0
35.0,1,179.0,52.0,29.15,2,58.0,76.0,0,1,5.6,1.9,6.0,2
29.0,1,162.0,118.0,34.13,2,29.0,65.0,2,0,6.9,2.4,1.0,2
40.0,1,179.0,75.0,19.18,2,21.0,86.0,1,0,6.1,1.3,1.0,1
29.0,1,165.54,89.0,33.66,2,82.0,67.0,0,2,6.8,1.4,6.0,2
41.77,0,164.0,87.0,27.55,1,35.0,92.0,2,2,4.7,1.84,4.0,0
41.77,0,165.0,87.0,31.82,2,56.0,94.0,1,2,6.0,2.4,1.0,2
62.0,0,165.0,117.0,27.55,0,72.2,76.0,2,2,5.9,1.6,6.0,2
36.0,0,151.0,56.0,26.29,2,106.0,85.0,2,2,7.7,0.9,2.0,2
63.0,0,165.54,79.0,32.84,1,109.0,66.0,2,2,7.5,3.0,3.0,0
53.0,0,160.0,68.0,25.34,2,99.0,83.0,1,2,8.5,1.7,5.0,2
62.0,1,157.0,84.0,42.57,0,46.0,84.0,2,2,7.2,0.8,5.0,1
25.0,0,169.0,82.0,18.83,2,82.0,94.0,2,2,5.6,2.2,2.0,2
46.0,0,152.0,82.0,21.12,0,113.0,85.0,2,1,7.9,2.3,4.0,2
49.0,1,178.0,150.5,29.09,2,83.0,64.0,2,2,6.5,1.8,3.0,0
61.0,0,161.0,59.0,27.55,2,116.0,97.0,2,2,5.0,2.1,3.62,1
35.0,1,169.0,106.0,28.11,2,51.0,94.0,2,2,7.7,0.9,5.0,2
23.0,0,165.0,85.13,20.86,2,28.0,89.0,2,2,4.7,1.4,5.0,0
35.0,0,163.0,87.0,25.85,2,30.0,84.0,2,2,4.9,0.9,4.0,0
41.77,0,165.0,65.0,24.36,2,89.0,83.0,2,2,7.8,1.5,3.0,2
39.0,0,176.0,70.0,27.55,2,72.2,89.0,2,0,7.9,1.9,6.0,1
54.0,1,170.0,55.0,32.86,1,34.0,79.0,2,2,8.0,1.6,1.0,2
49.0,0,166.0,90.0,27.55,1,78.0,62.0,2,2,5.5,2.0,5.0,2
85.0,0,179.0,64.0,19.89,2,67.0,91.0,2,2,8.3,1.8,5.0,0
20.0,0,160.0,52.0,33.19,0,113.0,67.0,2,2,6.6,1.3,1.0,2
45.0,0,166.0,92.0,26.28,2,101.0,82.0,2,2,8.2,0.9,3.62,2
27.0,1,168.0,96.0,27.55,2,95.0,75.0,2,2,7.5,1.1,3.0,1
52.0,0,171.0,63.0,20.81,2,79.0,94.0,2,2,6.9,1.84,3.0,2
46.0,0,150.0,115.0,29.57,2,87.0,84.0,2,2,4.5,2.3,3.62,2
41.77,0,179.0,78.0,22.4,2,76.0,74.0,2,0,7.6,2.5,3.62,2
41.77,0,176.0,53.0,25.73,0,83.0,67.0,2,2,7.5,2.3,2.0,2
41.77,0,161.0,75.0,18.78,1,73.0,93.0,2,2,5.6,2.1,5.0,1
29.0,1,164.0,61.0,21.0,1,99.0,84.0,2,2,7.7,1.84,4.0,2
47.0,0,167.0,51.0,20.02,2,106.0,78.0,0,2,6.8,2.3,4.0,0
38.0,1,177.0,66.0,22.46,1,94.0,72.0,2,0,6.8,2.0,6.0,2
48.0,1,179.0,84.0,20.15,2,73.0,71.0,2,2,5.8,0.6,5.0,2
41.0,0,172.0,59.0,29.92,0,78.0,74.0,2,2,4.6,2.8,5.0,2
37.0,0,163.0,92.0,18.98,0,107.0,80.0,2,2,5.1,0.7,1.0,2
54.0,1,179.0,70.0,28.69,2,105.0,99.0,2,1,7.8,1.8,3.0,2
41.77,1,150.0,64.0,20.82,2,58.0,61.0,2,1,6.6,1.8,6.0,0
45.0,0,162.0,84.0,34.1,1,34.0,99.0,2,2,4.0,2.6,1.0,1
61.0,0,179.0,109.0,33.9,2,98.0,82.0,2,0,9.0,2.8,6.0,2
37.0,0,164.0,93.0,27.55,0,93.0,64.0,2,2,6.6,2.8,4.0,2
41.0,0,156.0,54.0,28.64,0,47.0,93.0,0,1,7.3,1.9,9.5,2
49.0,0,164.0,67.0,18.96,2,55.0,69.0,1,1,11.3,2.2,2.0,0
58.0,1,169.0,70.0,27.55,1,73.0,86.0,2,2,6.6,0.7,3.0,1
53.0,0,159.0,100.0,27.55,2,36.0,63.0,2,2,8.0,1.7,3.0,2
51.0,0,163.0,90.0,19.21,2,119.0,63.0,2,2,8.9,2.7,6.0,2
53.0,0,155.0,73.0,24.15,2,105.0,67.0,1,0,8.3,1.6,4.0,2
19.0,1,163.0,73.0,19.77,1,106.0,65.0,1,2,6.8,0.7,1.0,1
32.0,0,173.0,87.0,24.98,2,112.0,84.0,1,2,5.8,1.0,5.0,1
51.0,0,174.0,85.13,29.55,2,41.0,86.0,2,0,6.4,1.6,3.0,0
53.0,1,171.0,106.0,26.25,2,94.0,99.0,1,2,6.6,1.1,5.0,2
23.0,0,161.0,108.0,24.83,2,55.0,79.0,2,2,8.3,1.5,4.0,2
56.0,1,160.0,83.0,20.47,0,48.0,86.0,2,1,11.3,1.3,2.0,2
59.0,0,178.0,72.0,22.54,0,74.0,66.0,1,2,7.0,1.3,4.0,2
29.0,0,179.0,92.0,20.15,0,61.0,82.0,2,2,6.4,0.7,5.0,0
20.0,0,174.0,89.0,31.82,2,51.0,79.0,0,0,5.6,2.7,4.0,2
62.0,1,169.0,96.0,20.73,2,33.0,93.0,0,0,4.0,2.2,3.0,2
35.0,1,171.0,90.0,27.55,2,37.0,88.0,0,2,7.8,2.1,6.0,2
57.0,0,173.0,96.0,24.16,2,57.0,64.0,0,0,5.4,2.0,6.0,1
38.0,0,174.0,69.0,22.23,2,53.0,86.0,1,1,5.6,1.5,5.0,0
41.77,0,168.0,114.0,27.55,2,72.2,71.0,1,2,8.2,2.6,5.0,2
50.0,0,151.0,117.0,27.55,2,106.0,76.0,2,2,4.3,2.8,2.0,2
52.0,1,171.0,73.0,25.1,2,51.0,96.0,0,2,8.6,0.5,3.0,2
43.0,0,169.0,85.0,28.28,2,86.0,93.0,1,2,4.0,0.7,1.0,2
25.0,0,150.0,85.13,26.61,2,82.0,89.0,0,0,8.7,2.2,2.0,2
53.0,1,157.0,51.0,23.51,2,74.0,95.0,2,2,6.3,1.1,3.0,2
47.0,0,174.0,77.0,27.55,1,62.0,65.0,2,2,4.5,1.84,6.0,0
40.0,0,163.0,75.0,29.55,0,41.0,91.0,2,0,6.6,2.2,1.0,2
59.0,1,158.0,150.5,18.94,2,106.0,80.0,1,1,8.5,1.84,3.62,2
61.0,0,151.0,85.0,26.19,2,87.0,68.0,1,2,6.2,1.5,5.0,1
31.0,0,174.0,55.0,19.45,2,96.0,81.0,2,0,7.5,2.2,6.0,2
31.0,0,172.0,84.0,27.55,1,115.0,69.0,1,2,8.9,0.9,2.0,2
19.0,0,154.0,87.0,27.75,2,72.2,88.0,2,2,6.6,2.7,5.0,2
85.0,0,172.0,84.0,32.79,2,72.2,70.0,2,2,8.1,0.5,5.0,2
22.0,0,178.0,102.0,33.07,2,64.0,87.0,2,1,5.5,2.9,5.0,2
55.0,1,174.0,87.0,19.65,2,29.0,61.0,0,2,6.1,0.9,3.0,2
62.0,0,165.54,108.0,25.42,2,96.0,80.0,2,1,6.6,2.4,1.0,2
58.0,0,165.0,92.0,28.12,2,64.0,90.0,2,2,6.2,0.6,3.0,2
